artist_name,artist_id
Chhota Gandharva,5Jj46NEEP4roIaDosairJ7
Ajit Merchant,0R4c93yHIQJo7Ej83gqoMj
John Cage,1Z3fF5lZdCM0ZHugkGoH8s
Thelonious Monk,4PDpGtF16XpqvXxsrFwQnN
New York Philharmonic,3gacryguGmpmCvgPGt2CBI
Philharmonia Orchestra,09KZU0NsS7jRa5p0SflmGY
Ilias Karangelis,55WWQCdhR2O45l1f8jmCK0
Doye O'Dell,0k8xPw6jV9eo7DwbN0fP9m
Nikolai Rimsky-Korsakov,2kXJ68O899XvWOBdpzlXgs
G. I. Gurdjieff,4zFrWxrEffCBWEqNnZyB8T
Doris Day with the Warner Bros Studio Orchestra,6UoEnV9mnIB8wOG2niEaM4
Mairi Lo,6NToWq4LQSVQCaKsFUn1sR
Richard Tucker,6BRN7IxoTswNo5rYYZsQvF
Suraiya,71lk7UDkZK1mabUE6LCASW
Nicky Yacovlef,33ECJ2BCKvXbiCxhhrvfiF
Dave'sTudio,3e68qYUE0F3B7TqU7gOwx1
Talat Mahmood,2fi9hpqNbi5neTbKSqG0vW
Rashîd al-Qundarjî,4pjdWwSflMoCI2gd2XHT5f
Chor des Frankfurter Rundfunks,6omOQOJUJRDGi0GG1TdnQq
Meena Kapoor,58woHaSWd4BAWcS7qTZsq4
Manuel Pomian,20iMJsZNo3E2C3T67oAt7X
Feliciano Amaral,2B48K4aUSa6JuIe7CwZsxV
Galipenchala Narashima Rao,42sH7YVnZ1kvaLmNZJcZHL
Vivienne De Silva Boralessa,0xXhEYOfrZAAmLIoUp3iZO
Buddy Banks Sextet,7KVhWn6dVPUguckflNIkxo
Erskine Hawkins & His Orchestra,3FwczlV7wkmHCYgGL86Ppi
Scatman Bailey,2I9g8BqhF4LLzgl5jIsLMO
Aschberger Saitenmusi,0jsbdJRclGoLMDI9cEGR32
Macon Ed & Tampa Joe,39IlPUDkmXnSWzFINktx0V
Colette,70WunQA38zBt0BoNyirEjJ
Marlene,22QUQlQHmAx7jO0wGwhTt4
Dutta Thakkar,3Wo9LBJKVExYl8IcatkmbM
Lucho Oliva,5ZCIIpiVn2dghUsxmfwwZF
Pannalal Bhattacharya,3IlZ9EEJY2SyYPCZesng9H
Roberto Salvetti,3CrxeTcMhW49xMdYPZhJii
George Antheil,00iJnnUu476m1HX16e3por
Flatt & Scruggs,1iNNWK8bYjc5EK0waLk1J1
Ah Moon,5zTBbK0VVTHpmKxbZjgJP8
Osvaldo Fresedo y su Orquesta Típica,1F6M97lxQbvfHgfzG7Dzf0
Baba Mama,6OrP6QFTGN2P2tLFPebbTn
Ernest Irving,3wtNKNRVSU909FcHmMv0GP
Tiroro,1unEjmMFXzjW5LhEZ5u4Ha
DQuadro,2xevAPNNqfukgxIvTgzdLS
Elisabeth Welch,1P5pohBlg3FvisYNX2ORY1
Dârülelhan Heyeti,3R59OvNRnmHMARGNjnxrLw
Rajagopala Iyer,74DuGkCUheQveGK5nOH92R
Byron Janis,4Bzs3fFrceZ9a076aaTCEO
João Costa Ferreira,1qxJnSbpQayfKiEMMZcJwM
Indukumar Parekh,7cF5DMqBBjUNWBokKRGL6s
Ahmet Celal Bey,31GDZRC1CPNS9hUVMEgP55
Quatour Pascal,4h8f58fndM0HiexGM8QXcS
Doyle Hayes,5I3AhIgfSdPJQCeapHDzVW
NEW WXRLD,554ZcIbWd5DwLQGH1gZZmY
Shaukat Dehlvi,1dUJuIxgxxCo5pTesF769P
Asghar,00J1kxI3Zla3PRjzMtnWlw
Tchaïkovsky,12l9SV8SgI7tn4SkjZPvUt
Columbia Dramatic,4zhmKIr3CVAT9Pxegys8RC
Quartetto Italiano,0Sa1iJBa3qhiBZOjjPrXDQ
Walter Goehr,65onmPp8g6jmO50J41Es4a
Il Versificatore,0jPaP9aHOX0AHi5xU8gHWH
S. B. Dinaker Rao,2ZacZjf9SUxpjjaLWbZNJw
Purshottam,3x49vRoYtvZFfS6wajFInc
Masood,6BYASBVpTxmEZMHIXblGuu
Big Rooster Arrow,5P02p6VkhOlBXgCX4lvrfW
Robin Majumdar,76TzDmArcIh69amb9LzJff
Pendyala Nageswara Rao,7KVsyxIoQ1HFGxDT7kvo44
Chitragupta,4WtYirn4XTkBFeTzSoLuHO
Isa Vis,306omoMP3OWeZ6Z1SKiMFW
Salma,5dnOHbGtGe3aaoPeHobO8i
Paigankar,4osjDq2LFkzgUh4bJW6Q6G
G.D. Kapoor,7JnQW8ZOuLLeiLriDyJqu4
Aleko Efendi,0PkXo5BwZMuvNh9x4ugkWh
Khirode Ch. Bhattacharya,4r1HDf4KNRRiEIMcVPTBd2
Mari Merche Y Su Orquesta,3y9Kq6L8ZbsWLi82nyL9yg
Kostas Maniatakis,5uX6rcJgIjuJTDC5bVF9jz
Fikriye Hanım,1vWciz0wEvQnFF7IEaCXii
R. A. Paijankar,45dc3e8aQXNcENfXmQNKrm
Familia Pulido,3l9HPyYn8PZuP59upy8GuJ
Phiroz Dastur,2JWk8nBHUDlreUIw8SOR8Y
Dattaram,5aevhvRAcojbXc9NcGkmXP
Sam Donahue And His Orchestra,2GMYRqTWddXCO29Mga361J
Tennessee Ernie Ford,7u6FSuqT3SWE2kO8rNVjfp
Sailesh Dutta Gupta,4eKApamrXLGXdM57S9YsuN
Arlie Whitlow,2dKCdnJ8ACNEKT21UKrI4L
Bob Atcher,1E9AnyvXy57uT27PGiC33i
Addepalli Rama Rao,6jjXBJCVuYd6tdpF6d6E9d
P L Deshpande,6pMZlHmzdRXVPBJGQfyAx0
Harish Bhardwaj,14PltdYuhI4fhOvOo24znX
Nashad,4Bhl5ZeN3o9SHCTFpIWddK
Herman Melville,674k1zGzVqfmAcYyeOtMh7
Pearl Bailey,2cskX7NGnrWMjA4PRSxVPL
Bandurangan,6JnFQehqRy9kganf07XQEj
P.S. Divakar,2LunvIikal355KQpJI7sgc
Payami,29iZJTBs8NhVU5n2OjKSLa
Gopen Mullick,03smQv6pUdLEYnWhG6ssZz
Gemini,6xs1uHyqljuLG4OVGTYbmj
Varma Ji,4GWPnFB7DcC5ACizBThuT3
Phil Brito,0vyEu697ma216xqtzy2NfJ
Shankar Lal,6GJ0zQgw6YD4U8oKFblOcX
Jyotsna Bhole,0n825xd7i94IJXafeQKVDx
Mario del Monaco,6EV5fvVvnySPqda0WodofO
Yma Sumac,1HkQ4XrPffqcVW0TgTTw0d
Bourvil,14kYvF52x0QjAkBjPAQBlm
Billy Buttefield,4rzh5Lu83iFTPi2sn538oe
Compay Segundo,2wpr4ILskkRzPBGodmbMs1
Patachou,61nuSPfMgxFPT6wyFHOG0V
Richard Rodgers,4IbAZwt75dpehMOgcC3GnP
Kurt Weill,69a1b61a56mJlx8iAUMBsY
Billy Eckstine,6htazaFMy8zs0f3sMtM2Pt
Kay Starr,7rpf45DdbpweG51Acze45i
\'Sugar Chile\' Robinson,20Drug873u9OhDzJOynBI0
The Clovers,0ckkj0a9CvIJr4h84B0OlN
Bill Haley & His Comets,3MFp4cYuYtTZe3d3xkLLbr
Pee Wee Hunt,4YosItRGDjwvJjzMPzbwwQ
Les Paul,2hkZGvBotqZ7uBBUnBwmLC
Leroy Anderson,3tnUhwU5nzXshR1HfSS8V0
Cole Porter,6rrwIOOzyvn76SDbkxjIjS
Pee Wee King,43GB9K58iB2fIEFVt5ZSp2
Tony Mottola,4PYQdC3nKLs3DOuKiYvCqA
Dexter Gordon,3NUsiT2JSyaWAnWaXxDzhQ
Beny Moré,1Sp47peMTI9na8FTY4yHJw
René Carol,07Hux491gQtrubJYXzHY3S
The Hollywood Flames,121nZKKBmAkL8NKaXY0rkC
Mitch Miller,0kLeQeOAEqHdFMUItesuij
Alberto Castillo,14KUc7zg3OndrAMbCNxPBD
Mitch Miller & The Gang,1Y0IXModT7x4Vtj1gu3TeE
Cass Daley,641wKkXgqrbvXLWt1WzD1b
Astor Piazzolla,7dsugSamBB7enWE2IrlbFg
Isaac Albéniz,4sbcjbyksdT4dJ5Lh0SvZp
The Wilburn Brothers,5e8KWR0Z1CsumXvxgitADH
Juilliard String Quartet,10viy7E6l3QXaWVz1PuGGP
Miguelito Valdés,76FXHtG8OASjkkZnrmlg7q
Suresh Haldankar,3Hvkz2Rg9iNCmjctuUd5B3
John Kirkpatrick,2ylOHAqLjOdVW8kq2D1Vxo
Abdel Ghany El Sayed,30j7ALm8fyHq49mCqG0iM0
Pramodh Sankalpa,5Gxo9ppKRvndm01GboCXqR
Jr. Mohan,3xG0jLSN6e7YGZXi6a3uIS
T. V. Ratnam,37vfXGPhG9f8d8M4xdRVpR
André Gide,3oSujC65BhT85nDwyjpCiS
Sabah,1sA9ybX80IVJ00sdbm5kB9
Irving Berlin,32zXZpxwb2bq7oGzAhe1Ii
Sir Georg Solti,0dicUFoK5LIbqu6OoHu8VH
Jules Massenet,1AoIc5YFH0aSFc4mKqBEeB
Little Jimmy Dickens,7nhi4qhomET7CUCXYhbAlM
Billy Wright,43mIfMvNRVzoX8sQIRm8c5
Stanley Black,7ICtJI0WkGw8bQB2ELzHjk
Myrta Silva,55XB1XGu74qb8bXYgszF9d
Nelson Gonçalves,2wi99swSP87YaFjVOI3zGJ
Pee Wee King & His Golden West Cowboys,3iywlJzFl8iYgp3112qt31
Sandhya Mukherjee,43HtIGYO7tBOdUD7Fh77Y5
Smokey 60's,1Qu1Y5op7nI3NNx1ZGOekz
Ethel Merman,5VgGeQtk3CWx2yOzogL2eN
Danzonera La Playa,2ABK8pjegUNO3sW2ZXq2X2
Noe Fajardo Y Su Orquesta,6mJN3K8MeK4KZQqWAJo7Hx
Sanjay Oza,2w1oLF7gqp8k8JvVzDyGwT
Anthony Hopkins,1rV5NNLfWbeGqkDHqpkL5p
Percy Mayfield,4BfUHTiOoOcunsrw4mS2HU
Lata Mangeshkar,61JrslREXq98hurYL2hYoc
Os Cariocas,1FbL4RGqW5gvZ2kZNGdfpA
The Weavers,4E5eAkpbJLO40r8fWNWm6X
Olivier Messiaen,6CS9O2pE67oq44GZuBEBuD
Acerina Y Su Danzonera,3WsvaFzZ9DOpXr6YcrFkTh
Safiye Hanım,7mjEMOtZ3ozuSAlIjsEj2q
Mischa Raginsky,0dijv0A0mDbXId7HyQftTz
Miguel Amaral,2HkHos34dtpYdqWQyOTPTK
Soad Hussein,0agFQsVxRrnbtvgzypkHxa
Roshan,6Wg3akugFVCH4iYhEKk0GM
Tom Sands,6dJoJa3rWaN0CAyBNcZ4Pa
Tony Martin,5AHm2PdPYw9qsj1q1bhxj2
Elias Muniz,3kKIp44EbG9LcPSxE0zYOR
Las Hermanas Padilla,2PvsDSuPlWMsCnMcdnQzAZ
Nhô Pai e Nhô Fio,7d2b1jlSV5J0p9TpPaVewX
Cuarteto Caney,4WXUcN9A5S5QVfz6vZWErP
Ajoy Das,5r0DQEyGQpAxLgtgn3N9pD
LamasareBRW,4XXKtSflYQKf8WcVVqy4Qo
Fayza Ahmed,7zwF847GE2hY5ApGSOLmBG
Rufus Thomas,3iRSHS3b4NUdjNbnw3Opg8
Camille Howard,0QFOmSTku0zPMVoawXFCXX
Mohamed Fawzi,35SDB2XBVuqWpURR3S53Ip
Paul Hindemith,3u1fWmwpwPOmMelTAo0Gb8
Mily Balakirev,2V5Fnwup32wFPAtMi2vmXq
Meredith Wilson and His Orchestra,13kXDoTjO9ASAS8Ww0bvRP
Esmat Abd El Aleem,2fHc5XQERlblIAShbOFPIk
S. D. Batish,3s73ltz3ZKYnbLBNbjV0HI
Mahmoud Shokoko,2jV9jFsJhgUSPw3AWXf9wM
Fabiane de Castro,4FQYOrf4BfNpQXlt3Z68CO
Los Compadres,3yiQL6Y61mT9RjKIM65lMH
Krishan Dayal,2guqQir33jhcgvApRuzz1c
Bob Nelson,29wPHLai6m9NfIi9P7yA1F
Usha Khanna,38ZrJciUSDCRPMvOErUFq0
Anita Carter,7DBgA2MX2eEh2088JU9Abh
Joseph Kosma,0Fb7u2KBJ3anw54Qs7Oh0Y
Carmelita Aubert,10fjMIuGq8pmcXROmk0sB1
Jose Basso,1WO3dbf5srE7BLNkvZhWxm
"Addepalli Rama Rao, Ogirala Ramachandra Rao",4TNPjjpSOU8M3ySw1TkCc5
Hashemite Kingdom of Iraq,6V0c9QihaHARoQl176ShgN
Leslie McNeely,6ibFN1nMeTDQYoaNL9sAzl
Festival Nacional De la Mejorana,5gttEoTkzJj8Bvsnuwws8p
The Beverlys,0pSOcFi8re5T36ZXZ3GSwm
Carl Sandburg,5R1nyWAvgjEnwfnuqQS6JH
Gyorgy Sandor,4833T2EZeTr6Fa3JgTeZOv
Suemy,6b9HOEnulgaj4E03S6Lp9N
RubiTHC,0ExSaDLWJ4begaBLgnGpCb
Hamilton Di Giorgio,4szAa6DUOhlhZTFFUnMGMr
Madhusudan Acharya,4mftfH3qPbbPvzX869pbwl
William Alwyn,33yO64zQ3GSPwEC6ok4BDP
Vinodini Dixit,0bUSOkTz4JSQ4pCBCYiR5F
Larry Thalken,1S1HbWe2WISYrRHAo5RCtT
Sandhya Mukhopadhyay,1mjc65REWQodyz7qkGItBY
Master Chhanalal,1sPJN85eGvEDUu1y6Vu2Yi
Prafulla Chowdhury,6X2G4fKZuHWVcMFoFleuGw
Enayet Ali,1azj62R9cYS3C7yrysp93r
Country Johnny Mathis,5g7B3KX2yA4AzR5PvcAYI4
Kalobaran Das,7nVxsaYyVWp4CRQTCQnW32
Norma Lopez Osornio,3ua0aKHltppJ2mHrQNskkl
Moti Nath,315lekCgh73RzZvmFlpHIc
Trio Costeño,34Diz62zL98C3nZ61JV4oU
Ilaiyaraaja,3m49WVMU4zCkaVEKb8kFW7
Sir Arthur Bliss,4a7ndZuUaTxshO4vq1L7Dm
Chitta Roy,2Sfk93exFsYgvpMN0pXoLO
"S. M. Subbaiah Naidu, C. R. Subburaman",3otapwK22SKZaJN0pto61f
Dwijen Mukherjee,7cfW4DhoQEwuQsh4R2WEkH
Otakar Parik,6WCXEBDdERv04AEygCDxTm
N. A. Jalgaonkar,5QFnWXfjkXVm7NFbbQspkw
Oscarito,0Phtj0AeyQ5iVW0LLQw8D1
Alfredo Campoli,7MKl2t1B7oGprdL3uYc9Rt
S.D. Batish,6GLwpI9T46xJntpyS6qFYZ
Mukund Masurekar,5bsZPZuqX2yGOXcdqbZ275
Shaukat Hyderi,2EEjbnVFhTS4DAWjlpGcMy
Ninu Muzumdar,4E26Hyf6bvBElSSzi8c6u1
B. N. Bali,6AI9SWQXCKXKv9GCIKMdi1
Robert Irving,0pgs0hHdoJWVcS2Deokvwp
Sir Adrian Boult,3YjLvhwK5zw7N5S5oX0DVl
Hal Singer,79gZ7cvmetgEUB1yJMYKx2
Jayram Shiledar,41pWTrr49bxeHjyJbAEdC9
Rock Clubes,75TrNx8yd7TiVHgchKmksL
Harbaksh Singh,1BmUBaux5ZR2yNevyNJfZt
Dr. Santosh Mukherjee,70tOJnk3qECp4WuqOGlCMQ
Herbert Häfner,6FfCqaRv91TAbpqWIpW0Vb
Cid Do Piseiro,499vh7x12imW2cdYiWZjsO
VALENTINO TRONU,434g9qUps09EqghpGf1roT
OC SOUL,1QQvDbA0FvpsUELvHs7mGG
Haribhai,5RPbnAhOiJp4n91zk4HBmB
G. Devarajan,4VO3uSZfNHkhtF6gyemVhm
Balwant Singh,3oal3ZsJiwNofzrNFuOdCs
Rajeshwar Rao,1uuVbKtnJtjiOK8QPvDbEK
Pt. Ramakant,7ljui8zZs7dvHsja7UKfMd
Abid Hussain Khan,4kaIZiWshG6Rgwasf1yOMG
Yesari Asım Ersoy,6FDVlXcj5TUFVz0n6D8kBj
Ken Griffin,4PZxe6dapATpCshnGCeXPF
Allyson Horner,1IJNspAXrXxK3JK3D5EsdP
Tita Saleh,2ZtcnSJJExtIDjsyzNLLBZ
C. Honnappa Bhagavathar,77wmi49303LJsz9U5OZt3y
Pita Amor,1ozkou6AuOsBtORmTIRk2c
The Harmoneers Quartet,4F7jpvauSybusIePpvEEwt
Manabendra Mukherjee,5b2AZyRAZ1hGCSJnx9xWV3
Nick Savóia,77mzzWSTuqD7SPlb6l9OjF
Dutch Swing College Band,650v0b6TXS3YQdHpJLrh3E
Los Residentes Folklore,7waeihsqgol0TpEc6GwDjC
Palavangudi Shama Iyer,4JW1UOm3vakCtgabCQgb65
Renan Garcia,2UNH5pXcb3oJABfyzjGrQ4
Sardar Malik,7rdUZrp3j1JE0NPPy7zl8I
Dhananjay Bhattacharya,06Dmf36wh6u6MI4McYCMmz
Arnold Schoenberg,5U827e4jbYz6EjtN0fIDt9
Jay West orchestra,1oou9LS3annzwi05iC780E
Santosh Mukherjee,0Duhyxn76ZgXefmIZ1wyLK
Ralph Vaughan Williams,7wNkISK49lKeXuRaZcQVFe
Alexandra Dragu,2M5n9DCemmouJDNuTc95xo
Janssen Symphony of Los Angeles,72ENAPBGkAg2NTfzdsFOPi
Akhil Bandhu Ghosh,4f6KGO80csmMllffAYgzhr
Viswananthan - Ramamoorthy,4boLbuKNNyZVHPALfmbtN4
John Greenwood,50GwCvIdtxUWlsCGs3O5BU
Orquesta Montilla,0FnKEVAztcj2a7JSrkWG5O
Jacques Rachmilovich,7AjllicRAUFJr6sAWBoPUW
Dennis van Rooyen,5JQOAVxQkikZ3YMdmR4OwE
Ram Prasad,1HjRZRrmR0heLGjSAmR95j
Vincenzo Bellini,6AphpMkKDU4I3Z6XaGu1UV
Gene Ammons,338mC0yGyX0C9of8QMJ5hK
The Cast of Cinderella,09cjgnK1FLhGExnQQx1Y1C
Pérez Prado,1ZKhPkCXXgtiGgALn4OYtT
Betty Hutton,4VCyL3xDf8AYZUQRtEF7bp
La Sonora Santanera,3CsPxFJGyNa9ep79CFWN77
Charles Aznavour,2hgP9Ap2tc10R5jrQaEpMT
The Dominoes,16S3H1glektgYRNbvkp9fR
Joe Liggins,5csKyypxXUXTNBUGuCrsoV
Billy Ward & The Dominoes,5N6BX9UJbyuWlb4rxH8mJk
Jeri Southern,53zwWZL3vLQ7fVfKrhrzaK
Nellie Lutcher,2rcjLEFEZ37QMTNy2Yk3xK
Eddie Condon,1YaB5mqH5zlJqvJaKIsBrS
Edmundo Ros,6sVKyrNdC2TTvhvOTTgewi
unkift,3kbCRc0DW9ecIl6Is4Db5i
Maryline Garcia & Christophe da Silva,2f98fmin4Q0bKbmtNdV5Tc
Jimmy Raney,42MZam7rropEzPCxlGTmOs
The Four Aces,542GsScaNnc2Ed8yokKLsy
Johnny Dorelli,2srKOALVfCQRti28skrHLf
The Chordettes,62GnBjssWSXBlKvQohT2Bk
The Five Keys,2tqnmCENgz312npfr5POLe
Jorge Sepúlveda,3jGe43dtDkcRvPzqyHbLzU
PMW Studio Musicians,0DcFMFxleQlAs0zpC7ZLHl
The Ames Brothers,4oXaAEofJFedGweFqy5qiv
Tiny Bradshaw & His Orchestra,769kKnzLmdwRwAhIXU1aAa
Liberace,695gNCDVviH3s5ZYVs2VNK
Dean Martin,49e4v89VmlDcFCMyDv9wQ9
José Alfredo Jimenez,2T06whb4s6UiufL1j5Qtz9
Benny Goodman Sextet,33N6sGOKJwLGOnq31ZmEl1
George Shearing,7uUBTiZ2u5b40vymlFmXrn
The Four Freshmen,7eAF64ZiDwK2rDPSrr97D9
Lefty Frizzell,05pAwLhsutiuj6gerEwGvU
Francis Poulenc,4IAWVxo2fpTBPn6k7GZ3eY
RACHE!,4Dt5GxmGfVgFvIVfKkO8Yf
LaVern Baker,0V6zo2mJw9FdwWLClKC9yw
The Ravens,4M3DAApROQAuDojXHNwNgn
Robert Nighthawk,1ycL0Ct3hz0glGDIwsUyNG
Howard Keel,6CL54F0l6kdzSvURTMnCnL
Kenny Drew,65uKPt40QH8dMBLuoJHPVY
Zsa Zsa Padilla,5E5sr7RkHU6tdxk5G8zF4A
Victor Young,3HqN7Sq7rmpOEI9UV5ERuz
Giasemi,1Bga3ZqWvbjOxSPL2j4kr0
Esquivel!,42kHi9ZIpRGtgjP8ZB4jsi
Elisabeth Schumann,3gCo3f8Qcb7chT2VzPYDWl
Julio Jaramillo,6HqPNOo6OV9rPbEY7MP9T8
Alci Acosta,3CoaObestry7i9joSvJ2hK
The Four Freshmen,3msqUSRY1mrE1upi0Avk9I
Patti Page,4nZN9kln8toEzOifhWG2uF
Tony Mottola y Su Orquesta,5qByAjccmQRznP524QB0wy
Sonia Lopez,412SQ2pwIYKv7NgaOg1uty
Attila the Hun,3CK4SLHGVhasR86lTSHYnG
Los Davalos,1W1To7nfgRFYrlz9Awd9N1
Antonio Molina,4zGmq93V2zmE1HWYjlujXE
Isaya Mwinamo,4Xl2OzIHVE9LrdIIlf5TfW
The Duke Of Iron,24SUuBMfJRRKPZxkTJ8p81
Helmut Walcha,7B6snlfpfMKPul0nyep8aZ
Kenny Drew Trio,27DOq2qA4K0yfDES0FjTf8
Henri Rabaud,3io4HpzO8VOl4fBfi8ZUto
Leonard Bernstein,2LmyJyCF5V1eQyvHgJNbTn
Stick McGhee & His Buddies,6ykhqo4NKMbCjlDVldUJ75
"Alec ""Guitar Slim"" Seward",34UIOGEt0c2aUqAdPqH1Nj
Prodromos Tsaousakis,608YVfFFHk2ta9OKBfYQQx
Mario Lanza,6umNMJq7B8UdOVmwPV6PRL
Miguel Aceves Mejia,23XJNT1Hb35h3ZCDl7lpWY
Tung Wasabi,0AVcPdF3MHqEWNKdWNLs5X
Giorgos Vidalis,0WQ59WMpd1DCaCIApWZjBv
Charles O'Connell,3bKmfNFU52LGQOeG70HpPZ
DJ Vegas,7AVi4KZCAt9Cxew6kIrwgk
Tomas Ballicora,5bBrgF11LGTRixOIw601dS
Nadia Boulanger,1vfC2bld90kx966JTCSwf7
Abdel Halim Hafez,6IW026WCYU8L1WF79dfwss
Guy Mitchell,1YAtBHWaWzZnkaoSFHGTBV
Antal Doráti,3kBrUZAp2FVhkN5bcTu0QL
Takis Binis,2NO2KvFW8of1DMbgCGjBDx
Prof. Enayet Khan,37DTegkTNMKRh3vLCWrLfq
Alekos Kitsakis,4Q8FNAEuUUUOYEPudy7Ial
Alexis Weissenberg,2fxWL96h0S44PhEa9e6mtm
Wilhelm Backhaus,3iC45HcbQN9jtqfT7meNld
Coralie,3Yngsife1ShQBumgtbFfG5
Maro Ajemian,7z1cAIqQ5HVLA84nTRDKIq
President Franklin Delano Roosevelt,3kY4OxlGQbaALboEgvgu2W
William & Versey Smith,3SMdZOgswKmoyCz9c55fVm
Svend Asmussen,52by2zEnqIhLTfdC3x7GMp
Dj vitin mv,5PdY8AeeiFUNGFMr1vnciY
Carmelia Alves,0c2j2j6ywKLZW8iYJ7OVcb
DJ WR DO TREM BALA,0U5oTm0GBLbHSgYOJ7vecC
Harl McDonald,2ptnckQOozf8abiSmjFazt
Barbershop Balladeers,2nQ2vxRl32zj3m6rrf1Iqd
Miss Angurbala,1vOETNaRYWmVRA3MOfNXCW
Bill Bonyun,14Z8BknQ4fnlgBBdcUDGkL
Cal Tjader,3XOVABzceOUTbR3iEz0ImO
Shadia,5Yoha5TJ90eyPB9xWadI06
Pig&Dan,04jj7dljPI0ixtNsz2pXWK
Zoltán Kodály,7MjAFDEchgyC28I0asclTE
Arnett Cobb,6ui4w9G4l3CxehFTGTQtPX
OGUM UMBANDA,4GevZ1FngR5vFddfIMnwo9
Stuart Hamblen,7n8QNNHYcQZwQFzQNNVmwj
Kirsten Flagstad,5iOcU9R0uuvRGUjRvj2UVl
MC MENOR HR,1ganLvuZK0kuHEfkw7KEvi
Tommy Sosebee,1FHIp4oK21O6U2VRt3msK5
Hermann Scherchen,5EMijG4wKSVPJIOQhD4nWX
Musical Cast Recording,2aOFhgNRFbz7CbjK4zLh4R
Mary Lou Williams,6hrEc1XqVcGLK0Di6zVADR
DJ RUAN SG,2EZ8Q4jz1ZE2NAc8xbZlcD
DJ MK DA SERRA,1BUOjD8jeYm2pOOpkU81bg
Dj John Mello,3oi0cCGYjXB2Q0awVNNIkM
DJ ML da Vila,1fuVgHclXceFXNrq8sQdw3
Stavros Tzouanakos,6TnYObuxXYWhYJl3hMQBve
Albert Spalding,4DdK6DLJCF2tkYgX3GIe0S
Vasilis Agrafiotis,5BoHprC24A1g9gaJZQg9yK
Sakis Pippidis,3XdwhAZ3xJi0XWKnR3JCVX
Nicola Paone,1zmqDtYxHNyMWp9i5gtKpB
Xrisoula Vazoura,0B59iZeBNzjIRagGp46elL
Monica Moore Smith,1sZGma7HSgUyR96zyw3szd
Takis Karnavas,55T2rF2qPaSvociXVrpiGm
Samudrala Sr.,2Y9SV092LTBC61y8SlCOH6
Thanasis Varsamas,1sQzNaTcrwIB8lc3idhvPN
Lowell Fulson,3VhvGNnWfzmlEyiuhzdgf5
Panos Gavalas,6PUXk7zGPBnbiK9MzH2q3E
Marcela Brandão,4YihvchpM0vU5a2ZoTdyak
Hollywood String Quartet,68G0wRwzIaZWWAF65bAy5f
Sam McGee,6wVVmu3MgTVHlrTe69ChzB
DJ Rossini ZS,2ue3CASrJMbnfFcE6Pp13G
Ernest Tubb,7gS1Yv0RynyzKX5ICtKIhS
Panagiotis Plastiras,4SbFRbHewDLQ0PB1Ar4Z1f
DJ GENERAL,65Pkw9E4jKfQj8cFVKsP2Z
Tasia Verra,1UTi37Y7hU6aA1AuN4FSdC
DJBHBHDJ,7INZ7w7XryKByx9Aw8g5W0
Ibarra y Medina,20Uda1t31CPZ79yOtMbKgM
Aziz,3dXfbPjIFxUc8EnSLlFlrs
ChixUnighted,5lqaJykgRKTtsIc0y4jo9D
Mohamed kandel,4VnrnvwlRmxg1mS1R772MK
Darius Milhaud,6bwXuNL4AuC7w3AxspKXn6
Dj Nk Da Serra,3DIMAAaWSlVl1YQ9nsQmUN
Carlos Montoya,0fqQJD6wePdVDxuPUVrLyX
Dimitra Ntourali,102kPh186Ljm9iMX1MXHIO
Jesse Belvin,4u0qFtN4NZ1NjcvAw3HAGU
DJ JM BEAT,01cYgperJ8QhPm9yZ7eMpg
Stan Freeman,4TGfwQOz95BUCCi8vJVjgu
Ioannis Xristou,2txl8kDsB551WDAfIL9Mkq
Jatadhar Pyne,4vFgIjNmIDBjqbYaDkYJ1G
DJ ML DO CAMPINHO,0jGeWkwi1bSFSpspTAO62u
ghin,146IM1d6g94AStrHRYBLMu
Mimì Ferrari,676RpqdEHSf5iABKLWq9Jq
Sofia Romualdez,7L7SkIff62QPban9E8fpAN
Giota Xalkia,0YQJbHoy2zMU8YnGYpFRBY
Abhram Bhagat,6bNqFHIsFpP3Su1TCD646F
Sam Eskin,4wxXq3aBbsAutg9H2PtFDB
Ioanna Georgakopoulou,00tL3eyTBINfgHqk74bM6F
Roberto Grela,4NkIT9ejpKX3c6zfz3VzrT
Heitor dos Prazeres,2fhHSc1NvWYwrcCBLYEA2L
Charlie Mariano,6cKTYu4WjPM4YjYdgZhfEr
Danny Kaye,4r6DXcqtllstKwEx3ndKMj
Jess Stacy,2TX5jYdTztkXprOcGUMkFo
V Dakshinamoorthy,1C5YVVmgEle4oR8mIWpbTq
Juan Mena,5n1Hy0KAYUZ5j82sxcufiE
Ljuba Welitch,7jDS4u8F1dpNEEHV1xcBOw
Stathis Kavouras,4ZXIRwf2Kr88hV6ql3sl8B
Mc Morena,28QnIZpWxKcxuSk4iRLUgX
Y'Anna Crawley,4rMZc4xpXCMYUdnWfdTcCw
Zozefina Genovezou,6wxSSNzuV3tgviQNUFgMwQ
Clara Ward,0FNW4zTrB6JjDb5ctjbX28
Niño Ricardo,1eMlSNpZZCkfCr7zzhiKN4
Piano Red,49vobYCMWUndxJNbtewRsx
Blaise Cendrars,7al43mfYC1EtUHNQmjkUhf
Stelios Kazantzidis,5BJ7GXyi2tVyoKMQM7cSpM
Bud Powell,570vCzcespB48HIQyTbDO6
Nayanroa Vyas,50HAYWWBP2Bx9J5o9Lmv0D
